년,월,국적지역,체류외국인수
2026,01,무국적,173
2026,01,조지아,168
2026,01,아이티,161
2026,01,코스타리카,152
2026,01,영국외지민,152
2026,01,크로아티아,150
2026,01,짐바브웨,146
2026,01,슬로바크,142
2026,01,과테말라,138
2026,01,팔레스타인,132
2026,01,도미니카공화국,132
2026,01,파나마,129
2026,01,가봉,126
2026,01,라트비아,125
2026,01,시에라리온,122
2026,01,감비아,122
2026,01,카타르,116
2026,01,앙골라,113
2026,01,잠비아,112
2026,01,세르비아,104
2026,01,볼리비아,102
2026,01,온두라스,99
2026,01,아르메니아,95
2026,01,쿠웨이트,89
2026,01,피지,86
2026,01,슬로베니아,81
2026,01,몰도바,81
2026,01,오만,79
2026,01,엘살바도르,79
2026,01,말라위,79
2026,01,부르키나파소,77
2026,01,레바논,76
2026,01,룩셈부르크,75
2026,01,우루과이,73
2026,01,에스토니아,72
2026,01,마다가스카르,64
2026,01,알바니아,63
2026,01,모잠비크,62
2026,01,쿠바,60
2026,01,자메이카,57
2026,01,토고,54
2026,01,니카라과,54
2026,01,바누아투,51
2026,01,콩고,48
2026,01,국적불명,47
2026,01,바레인,42
2026,01,부탄,41
2026,01,국제연합,39
2026,01,트리니다드토바고,38
2026,01,도미니카연방,38
2026,01,키프로스,37
2026,01,남수단공화국,36
2026,01,베냉,30
2026,01,몰타,30
2026,01,보츠와나,29
2026,01,에스와티니,27
2026,01,모리셔스,26
2026,01,마샬군도,25
2026,01,소말리아,24
2026,01,세인트크리스토퍼네비스,24
2026,01,미이크로네시아,24
2026,01,모리타니,24
2026,01,파푸아뉴기니,22
2026,01,아이슬란드,22
2026,01,중앙아프리카공화국,20
2026,01,솔로몬군도,20
2026,01,가이아나,20
2026,01,몬테네그로,17
2026,01,니제르,17
2026,01,레소토,16
2026,01,기니비사우,16
2026,01,바하마,15
2026,01,홍콩거주난민,14
2026,01,보스니아-헤르체고비나,14
2026,01,적도기니,13
2026,01,통가,12
2026,01,북마케도니아,12
2026,01,팔라우,11
2026,01,세인트루시아,11
2026,01,코소보,10
2026,01,에리트레아,10
2026,01,바베이도스,9
2026,01,그레나다,9
2026,01,벨리즈,8
2026,01,자이르,7
2026,01,몰디브,7
2026,01,협약난민,6
2026,01,지부티,6
2026,01,안도라,6
2026,01,키리바시,5
2026,01,차드,5
2026,01,앤티카바부다,5
2026,01,수리남,5
2026,01,사모아,5
2026,01,나미비아,5
2026,01,나우루,4
2026,01,국제연합 전문기구,4
2026,01,코모로,3
2026,01,영국해외영토시민,3
2026,01,산마리노,3
2026,01,영국외지시민,2
2026,01,상투메프린시페,2
2026,01,모나코,2
2026,01,교황청,2
2026,01,유고슬라비아,1
2026,01,스발바르,1
2026,01,세인트빈센트그레나딘,1
2026,01,세이셸,1
2026,01,세르비아몬테네그로,1
2026,01,미상,1
2026,01,기타난민,1
2026,02,한국계중국인,641420
2026,02,중국,333981
2026,02,베트남,329063
2026,02,미국,174978
2026,02,타이,162688
2026,02,우즈베키스탄,103099
2026,02,네팔,94194
2026,02,인도네시아,70135
2026,02,필리핀,68656
2026,02,캄보디아,67253
2026,02,러시아(연방),65222
2026,02,일본,64532
2026,02,미얀마,60942
2026,02,몽골,57526
2026,02,타이완,48078
2026,02,카자흐스탄,42798
2026,02,스리랑카,39153
2026,02,방글라데시,36800
2026,02,캐나다,28741
2026,02,파키스탄,20043
2026,02,인도,18119
2026,02,라오스,14428
2026,02,키르기즈,12922
2026,02,오스트레일리아,12710
2026,02,말레이시아,10560
2026,02,홍콩,9850
2026,02,프랑스,9051
2026,02,영국,8677
2026,02,독일,6488
2026,02,남아프리카공화국,5447
2026,02,우크라이나,5229
2026,02,티모르민주공화국,5151
2026,02,싱가포르,4823
2026,02,뉴질랜드,4562
2026,02,튀르키예,4283
2026,02,이집트,3346
2026,02,타지키스탄,3186
2026,02,나이지리아,3025
2026,02,브라질,2501
2026,02,이탈리아,2389
2026,02,멕시코,2212
2026,02,이란,2175
2026,02,스페인,2131
2026,02,시리아,1976
2026,02,모로코,1907
2026,02,가나,1734
2026,02,에티오피아,1687
2026,02,네덜란드,1562
2026,02,투르크메니스탄,1528
2026,02,폴란드,1364
2026,02,예멘공화국,1265
2026,02,스웨덴,1054
2026,02,페루,1044
2026,02,리비아,1032
2026,02,아프가니스탄,973
2026,02,사우디아라비아,934
2026,02,콜롬비아,911
2026,02,스위스,901
2026,02,벨기에,844
2026,02,르완다,834
2026,02,케냐,817
2026,02,아일랜드,814
2026,02,카메룬,808
2026,02,튀니지,796
2026,02,마카오,741
2026,02,탄자니아,739
2026,02,이라크,732
2026,02,요르단,725
2026,02,부룬디,721
2026,02,아르헨티나,719
2026,02,우간다,645
2026,02,덴마크,640
2026,02,알제리,632
2026,02,노르웨이,626
2026,02,아제르바이잔,602
2026,02,칠레,594
2026,02,핀란드,578
2026,02,라이베리아,552
2026,02,이스라엘,545
2026,02,오스트리아,544
2026,02,콩고민주공화국,494
2026,02,포르투갈,483
2026,02,루마니아,478
2026,02,체코,447
2026,02,그리스,430
2026,02,헝가리,418
2026,02,수단,404
2026,02,벨라루스,404
2026,02,에콰도르,382
2026,02,아랍에미리트연합,371
2026,02,세네갈,310
2026,02,코트디부아르,282
2026,02,리투아니아,270
2026,02,베네수엘라,256
2026,02,말리,255
2026,02,기니,253
2026,02,파라과이,249
2026,02,불가리아,249
2026,02,코스타리카,198
2026,02,브루나이,181
2026,02,크로아티아,175
2026,02,무국적,175
2026,02,영국외지민,169
2026,02,조지아,164
2026,02,라트비아,164
2026,02,슬로바크,163
2026,02,아이티,161
2026,02,짐바브웨,149
2026,02,과테말라,141
2026,02,도미니카공화국,139
2026,02,팔레스타인,132
2026,02,가봉,129
2026,02,시에라리온,124
2026,02,파나마,120
2026,02,감비아,120
2026,02,앙골라,116
2026,02,잠비아,110
2026,02,볼리비아,108
2026,02,온두라스,104
2026,02,세르비아,103
2026,02,아르메니아,100
2026,02,에스토니아,96
2026,02,피지,92
2026,02,카타르,91
2026,02,엘살바도르,91
2026,02,슬로베니아,84
2026,02,몰도바,84
2026,02,부르키나파소,83
2026,02,말라위,80
2026,02,룩셈부르크,77
2026,02,레바논,75
2026,02,우루과이,71
2026,02,마다가스카르,70
2026,02,쿠바,69
2026,02,알바니아,64
2026,02,토고,59
2026,02,자메이카,59
2026,02,모잠비크,59
2026,02,니카라과,57
2026,02,쿠웨이트,54
2026,02,오만,54
2026,02,콩고,51
2026,02,국적불명,50
2026,02,트리니다드토바고,45
2026,02,키프로스,41
2026,02,부탄,41
2026,02,바누아투,41
2026,02,국제연합,40
2026,02,도미니카연방,37
2026,02,남수단공화국,37
2026,02,에스와티니,36
2026,02,몰타,35
2026,02,바레인,32
2026,02,베냉,30
2026,02,중앙아프리카공화국,29
2026,02,보츠와나,28
2026,02,파푸아뉴기니,27
2026,02,세인트크리스토퍼네비스,25
2026,02,모리타니,25
2026,02,모리셔스,25
2026,02,마샬군도,25
2026,02,소말리아,24
2026,02,통가,22
2026,02,가이아나,22
2026,02,미이크로네시아,21
2026,02,아이슬란드,20
2026,02,솔로몬군도,20
2026,02,바하마,19
2026,02,몬테네그로,18
2026,02,레소토,18
2026,02,니제르,17
2026,02,그레나다,17
2026,02,기니비사우,15
2026,02,홍콩거주난민,14
2026,02,적도기니,14
2026,02,보스니아-헤르체고비나,14
2026,02,북마케도니아,13
2026,02,세인트루시아,12
2026,02,팔라우,11
2026,02,코소보,9
2026,02,에리트레아,9
2026,02,차드,8
2026,02,앤티카바부다,8
2026,02,벨리즈,8
2026,02,바베이도스,8
2026,02,자이르,7
2026,02,수리남,7
2026,02,몰디브,7
2026,02,나미비아,7
2026,02,국제연합 전문기구,7
2026,02,지부티,6
2026,02,사모아,6
2026,02,나우루,6
2026,02,협약난민,5
2026,02,키리바시,5
2026,02,영국해외영토시민,4
2026,02,코모로,3
2026,02,영국외지시민,3
2026,02,안도라,3
2026,02,상투메프린시페,2
2026,02,산마리노,2
2026,02,모나코,2
2026,02,교황청,2
2026,02,유고슬라비아,1
2026,02,스발바르,1
2026,02,세인트빈센트그레나딘,1
2026,02,세이셸,1
2026,02,세르비아몬테네그로,1
2026,02,미상,1
2026,02,리히텐슈타인,1
2026,02,기타난민,1
2026,03,한국계중국인,641762
2026,03,베트남,353101
2026,03,중국,329201
2026,03,미국,196035
2026,03,타이,161584
2026,03,우즈베키스탄,105482
2026,03,네팔,97811
2026,03,필리핀,75981
2026,03,인도네시아,73339
2026,03,캄보디아,69547
2026,03,러시아(연방),68422
2026,03,미얀마,62559
2026,03,일본,62504
2026,03,몽골,60067
2026,03,타이완,45161
2026,03,카자흐스탄,43563
2026,03,스리랑카,39625
2026,03,방글라데시,38858
2026,03,캐나다,32413
2026,03,파키스탄,20303
2026,03,인도,20263
2026,03,라오스,18866
2026,03,오스트레일리아,18109
2026,03,홍콩,15672
2026,03,키르기즈,13281
2026,03,말레이시아,13122
2026,03,영국,12406
2026,03,독일,11690
2026,03,싱가포르,11590
2026,03,프랑스,11240
2026,03,남아프리카공화국,5395
2026,03,우크라이나,5355
2026,03,뉴질랜드,5278
2026,03,티모르민주공화국,5199
2026,03,튀르키예,4970
2026,03,스페인,3977
2026,03,이탈리아,3976
2026,03,멕시코,3545
2026,03,타지키스탄,3463
2026,03,이집트,3332
2026,03,브라질,3114
2026,03,나이지리아,3043
2026,03,네덜란드,2389
2026,03,이란,2187
2026,03,시리아,1970
2026,03,모로코,1957
2026,03,폴란드,1874
2026,03,가나,1752
2026,03,에티오피아,1682
2026,03,스웨덴,1682
2026,03,스위스,1563
2026,03,투르크메니스탄,1549
2026,03,덴마크,1510
2026,03,예멘공화국,1268
2026,03,노르웨이,1209
2026,03,콜롬비아,1189
2026,03,오스트리아,1167
2026,03,벨기에,1134
2026,03,사우디아라비아,1106
2026,03,페루,1073
2026,03,아일랜드,1049
2026,03,리비아,1026
2026,03,아프가니스탄,972
2026,03,포르투갈,899
2026,03,르완다,889
2026,03,아르헨티나,877
2026,03,루마니아,866
2026,03,케냐,847
2026,03,튀니지,825
2026,03,카메룬,810
2026,03,부룬디,775
2026,03,핀란드,731
2026,03,탄자니아,725
2026,03,요르단,702
2026,03,이스라엘,695
2026,03,헝가리,692
2026,03,이라크,692
2026,03,체코,686
2026,03,칠레,663
2026,03,그리스,649
2026,03,알제리,643
2026,03,마카오,635
2026,03,우간다,632
2026,03,아제르바이잔,611
2026,03,라이베리아,557
2026,03,콩고민주공화국,496
2026,03,아랍에미리트연합,495
2026,03,벨라루스,470
2026,03,불가리아,448
2026,03,에콰도르,418
2026,03,수단,409
2026,03,리투아니아,353
2026,03,세네갈,326
2026,03,베네수엘라,291
2026,03,브루나이,288
2026,03,코트디부아르,279
2026,03,슬로바크,258
2026,03,파라과이,256
2026,03,말리,254
2026,03,기니,254
2026,03,룩셈부르크,248
2026,03,크로아티아,242
2026,03,라트비아,227
2026,03,코스타리카,215
2026,03,도미니카공화국,181
2026,03,무국적,174
2026,03,영국외지민,165
2026,03,과테말라,163
2026,03,아이티,162
2026,03,조지아,157
2026,03,짐바브웨,155
2026,03,에스토니아,140
2026,03,팔레스타인,129
2026,03,세르비아,128
2026,03,슬로베니아,125
2026,03,가봉,124
2026,03,시에라리온,123
2026,03,앙골라,119
2026,03,감비아,118
2026,03,몰타,116
2026,03,볼리비아,113
2026,03,파나마,112
2026,03,잠비아,111
2026,03,온두라스,109
2026,03,아르메니아,100
2026,03,엘살바도르,96
2026,03,피지,94
2026,03,우루과이,91
2026,03,부르키나파소,87
2026,03,오만,86
2026,03,카타르,85
2026,03,알바니아,84
2026,03,레바논,84
2026,03,몰도바,83
2026,03,키프로스,77
2026,03,말라위,76
2026,03,마다가스카르,76
2026,03,쿠바,70
2026,03,니카라과,66
2026,03,자메이카,63
2026,03,쿠웨이트,62
2026,03,모잠비크,58
2026,03,트리니다드토바고,57
2026,03,토고,56
2026,03,키리바시,56
2026,03,부탄,54
2026,03,콩고,51
2026,03,마샬군도,49
2026,03,국적불명,47
2026,03,세인트크리스토퍼네비스,42
2026,03,바누아투,42
2026,03,도미니카연방,42
2026,03,에스와티니,40
2026,03,아이슬란드,40
2026,03,남수단공화국,37
2026,03,국제연합,37
2026,03,모리셔스,34
2026,03,베냉,33
2026,03,보츠와나,32
2026,03,몬테네그로,31
2026,03,미이크로네시아,30
2026,03,바레인,29
2026,03,모리타니,27
2026,03,소말리아,24
2026,03,파푸아뉴기니,23
2026,03,중앙아프리카공화국,23
2026,03,바하마,23
2026,03,가이아나,22
2026,03,솔로몬군도,21
2026,03,보스니아-헤르체고비나,21
2026,03,레소토,17
2026,03,니제르,17
2026,03,북마케도니아,16
2026,03,국제연합 전문기구,16
2026,03,기니비사우,15
2026,03,홍콩거주난민,14
2026,03,팔라우,14
2026,03,통가,14
2026,03,적도기니,14
2026,03,몰디브,14
2026,03,그레나다,13
2026,03,코소보,11
2026,03,바베이도스,10
2026,03,나미비아,10
2026,03,차드,9
2026,03,에리트레아,9
2026,03,세인트루시아,9
2026,03,사모아,8
2026,03,자이르,7
2026,03,벨리즈,7
2026,03,지부티,6
2026,03,수리남,6
2026,03,모나코,6
2026,03,협약난민,5
2026,03,나우루,5
2026,03,코모로,4
2026,03,영국해외영토시민,4
2026,03,영국외지시민,4
2026,03,앤티카바부다,4
2026,03,안도라,4
2026,03,산마리노,4
2026,03,상투메프린시페,2
2026,03,교황청,2
2026,03,유고슬라비아,1
2026,03,스발바르,1
2026,03,세인트빈센트그레나딘,1
2026,03,세이셸,1
2026,03,세르비아몬테네그로,1
2026,03,미상,1
2026,03,리히텐슈타인,1
2026,03,기타난민,1
2026,04,한국계중국인,643845
2026,04,베트남,372988
2026,04,중국,349098
2026,04,미국,191613
2026,04,타이,161298
2026,04,우즈베키스탄,106066
2026,04,네팔,98512
2026,04,필리핀,75680
2026,04,인도네시아,72473
2026,04,캄보디아,72175
2026,04,러시아(연방),68257
2026,04,미얀마,62660
2026,04,일본,59447
2026,04,몽골,58760
2026,04,타이완,44344
2026,04,카자흐스탄,43413
2026,04,스리랑카,39819
2026,04,방글라데시,39274
2026,04,캐나다,33829
2026,04,라오스,23179
2026,04,파키스탄,20499
2026,04,인도,19722
2026,04,오스트레일리아,16673
2026,04,프랑스,15504
2026,04,키르기즈,13502
2026,04,말레이시아,13134
2026,04,영국,11202
2026,04,싱가포르,11011
2026,04,독일,9707
2026,04,홍콩,9176
2026,04,남아프리카공화국,5519
2026,04,뉴질랜드,5366
2026,04,우크라이나,5358
2026,04,티모르민주공화국,5244
2026,04,튀르키예,4984
2026,04,네덜란드,4587
2026,04,이탈리아,4434
2026,04,타지키스탄,3708
2026,04,이집트,3403
2026,04,브라질,3261
2026,04,나이지리아,3053
2026,04,스페인,2937
2026,04,멕시코,2883
2026,04,폴란드,2762
2026,04,이란,2190
2026,04,모로코,1997
2026,04,스위스,1994
2026,04,시리아,1988
2026,04,벨기에,1834
2026,04,가나,1764
2026,04,에티오피아,1718
2026,04,투르크메니스탄,1562
2026,04,스웨덴,1524
2026,04,예멘공화국,1277
2026,04,이스라엘,1195
2026,04,리비아,1170
2026,04,콜롬비아,1158
2026,04,사우디아라비아,1150
2026,04,페루,1117
2026,04,아일랜드,1013
2026,04,아프가니스탄,965
2026,04,오스트리아,959
2026,04,르완다,909
2026,04,덴마크,884
2026,04,루마니아,880
2026,04,케냐,865
2026,04,튀니지,839
2026,04,체코,835
2026,04,아르헨티나,835
2026,04,카메룬,828
2026,04,노르웨이,799
2026,04,부룬디,786
2026,04,포르투갈,766
2026,04,요르단,763
2026,04,탄자니아,757
2026,04,핀란드,750
2026,04,이라크,712
2026,04,칠레,691
2026,04,알제리,654
2026,04,우간다,651
2026,04,헝가리,616
2026,04,아제르바이잔,595
2026,04,라이베리아,569
2026,04,콩고민주공화국,520
2026,04,그리스,498
2026,04,아랍에미리트연합,474
2026,04,벨라루스,466
2026,04,리투아니아,460
2026,04,에콰도르,439
2026,04,마카오,432
2026,04,수단,420
2026,04,불가리아,389
2026,04,세네갈,361
2026,04,슬로바크,335
2026,04,베네수엘라,300
2026,04,코트디부아르,290
2026,04,파라과이,259
2026,04,말리,255
2026,04,기니,254
2026,04,슬로베니아,242
2026,04,크로아티아,218
2026,04,라트비아,189
